CNPJ,RAZÃO,FANTASIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICÍPIO,ESTADO,BANDEIRA,PRODUTO,UNIDADE_DE_MEDIDA,PRECO_VENDA,DATA_DA_COLETA
7629968000120,RAFAEL FRANZONI SORDI,,RUA PADRE MANOEL JOAQUIM DAS DORES,75,,SANTA CECILIA,13733050,MOCOCA,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,120.0,2026-06-09
6143836000121,MICHEL PEREIRA DOS SANTOS,,AVENIDA MARCELO GAMA,1123,,TIBIRICA,96503261,CACHOEIRA DO SUL,RIO GRANDE DO SUL,LIQUIGÁS,GLP,R$ / 13 kg,120.0,2026-06-10
4849575000134,J. B. PEREIRA GAS - ME,,RUA 13 DE MAIO,403,TÉRREO,CENTRO,15200000,JOSE BONIFACIO,SAO PAULO,BRANCA,GLP,R$ / 13 kg,125.0,2026-06-11
7271336000138,C & L GAS LTDA ME,CHINA GAS LTDA ME,RUA BRIGADEIRO  ALDO PINHO ALVES,705,,NOSSA SENHORA DO O,53429060,PAULISTA,PERNAMBUCO,MINASGAS,GLP,R$ / 13 kg,100.0,2026-06-09
6186378000108,COMÉRCIO DE GÁS MONTE ALTO LTDA. - ME.,,AVENIDA BARTOLOMEU BUENO,131,,MONTE ALTO,15910000,MONTE ALTO,SAO PAULO,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-08
6968285000135,SILVANA APARECIDA BARBOSA GÁS ME,,AVENIDA MARIO FRIGI,486,,BOSQUE DOS IPES,12236871,SAO JOSE DOS CAMPOS,SAO PAULO,BRANCA,GLP,R$ / 13 kg,103.0,2026-06-10
7691982000154,DV COMÉRCIO DE GAS E AGUA MINERAL LTDA,BIG GÁS,AVENIDA PEDRO PASCHOAL,371,,JARDIM CASA GRANDE,14700590,BEBEDOURO,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,125.0,2026-06-08
5265333000166,SUPERMERCADO PAG POKO ASSIS LTDA.,MERCADO PAG POKO,RUA TIBIRIÇA,893 E 1018,,VILA RIBEIRO,19802370,ASSIS,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,120.0,2026-06-08
7797212000190,C. M. ROSA GAS,,AVENIDA DOUTOR TANCREDO DE ALMEIDA NEVES,621,,JARDIM SEVILHA,12914160,BRAGANCA PAULISTA,SAO PAULO,BRANCA,GLP,R$ / 13 kg,105.0,2026-06-08
7827848000138,REAL COMERCIAL VAREJISTA DE GLP LTDA - ME,,RUA   FELIX GOMES DA SILVA,734,,GRILO,61600230,CAUCAIA,CEARA,BAHIANA,GLP,R$ / 13 kg,120.0,2026-06-09
7565771000175,M.D. BATISTA - VOTORANTIM - ME.,,RUA OCTAVIO AUGUSTO RANGEL,1435,,RIO ACIMA,18113000,VOTORANTIM,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,125.99,2026-06-08
3526039000135,IHORAN DE ANDRADE NOGGY,,RUA NESTOR DE MOURA JARDIM,560,,SALGADO FILHO,94020160,GRAVATAI,RIO GRANDE DO SUL,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,120.0,2026-06-10
6162976000147,M & M SEMENSSATO LTDA - ME,GÁS DOIS IRMÃOS,RUA ALZIRA NAZARÉ,580,TÉRREO,VILA MARIANA,17400000,GARCA,SAO PAULO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,135.0,2026-06-09
4420885000210,J. C. DISTRIBUIDORA LTDA - EPP, MACAPÁ GÁS,RODOVIA DO CURIAU,281,A,JARDIM FELICIDADE I,68909120,MACAPA,AMAPA,LIQUIGÁS,GLP,R$ / 13 kg,125.0,2026-06-10
6073318000189,BRAGA E VANZELLA LTDA,FIGUEIRA GÁS,ESTRADA DA BRANQUINHA,733,LOJA  01,VILA SAO TOME,94455000,VIAMAO,RIO GRANDE DO SUL,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,106.0,2026-06-11
7839298000177,ARRUDAO MONDUBIM COMERCIO DE GAS LTDA,ULTRARÁPIDO GÁS,AVENIDA PREFEITO EVANDRO AYRES DE MOURA,888,,MONDUBIM,60752310,FORTALEZA,CEARA,BAHIANA,GLP,R$ / 13 kg,135.0,2026-06-09
7078077000123,MOCOGÁS - DISTRIBUIDORA DE ÁGUA MINERAL E GÁS LTDA - ME,MOCOGÁS,RUA GABRIEL PINHEIRO,148,,CENTRO,13730090,MOCOCA,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,125.0,2026-06-09
7694081000116,DIVINAL GÁS COMÉRCIO LTDA.,DIVINAL GÁS,RUA AFONSINA,57,A,CATALÃO,35500217,DIVINOPOLIS,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,105.0,2026-06-10
7391398000183,ANA ROSA M DE ALBUQUERQUE REVENDEDORA DE GÁS E ÁGUA,ULTRA QUALI REVENDEDORA DE GÁS,RUA LUCIANA PAIVA DE SOUZA,412,,CRUZ DO REBOUÇAS,53630160,IGARASSU,PERNAMBUCO,MINASGAS,GLP,R$ / 13 kg,105.0,2026-06-09
4000240000147,"SAGAZ COMERCIO DE GAS, ACESSORIOS E BEBIDAS LTDA",,RUA SARUTAIA,661,,JARDIM SAO PAULO,7131000,GUARULHOS,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,118.0,2026-06-09
7620684000173,J & C COMERCIO DE GAS E BEBIDAS LTDA,ITAPETINGA GÁS,AVENIDA GILDASIO CAIRO,595,LETRA L 14 Q SQ2  B       ANEXO SENHORINHA CAIRO,ZABELE,45078498,VITORIA DA CONQUISTA,BAHIA,BAHIANA,GLP,R$ / 13 kg,135.0,2026-06-08
7903308000196,NECIO GUERRA DA SILVA,GUERRA-GAS,RUA FURRIEL,450,,JARDIM COROADOS,86706020,ARAPONGAS,PARANA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,113.0,2026-06-08
7714688000110,ALEX SOUZA REUS EIRELI,LAGUNA CENTER GAS LTDA EPP,AVENIDA CALISTRATO MULLER SALLES,1375,SALA: 02;,PORTINHO,88790000,LAGUNA,SANTA CATARINA,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-09
3543804000125,RENDEGAS COMERCIO DE GAS LTDA,,RUA FRANCISCO ASSIS DE MEDEIROS,949,,NOVA DESCOBERTA,59300000,CAICO,RIO GRANDE DO NORTE,COPA ENERGIA,GLP,R$ / 13 kg,120.0,2026-06-10
7884209000104,ADEMAR PEREIRA DA COSTA,REAL GAS,RUA ANTONIO NUNES DA SILVA,711,QUADRA10                  LOTE  14,ALTO DA BOA VISTA,77402010,GURUPI,TOCANTINS,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,133.0,2026-06-08
7148118000100,R & E COMERCIO DE GAS LTDA ME,KERO GAS,AVENIDA DONA RUYCE FERRAZ ALVIM,1879,,VILA NOGUEIRA,9961540,DIADEMA,SAO PAULO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,114.99,2026-06-10
7502181000101,DISK GAS & AGUA BEIJA FLOR LTDA,,RUA MARIA DE LOURDES CAMPOS,276,QUADRA05                  LOTE  120,RESIDENCIAL DONA IIZA,75907840,RIO VERDE,GOIAS,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,109.99,2026-06-08
95197166000156,JOÃO FRIGO CAVALHEIRO ME,,RUA DAS BERGAMOTEIRAS,361,,VILA PRADO,97035140,SANTA MARIA,RIO GRANDE DO SUL,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,120.0,2026-06-10
5115041000147,JUAREZ MESQUITA VALIM PEREIRA,,AVENIDA PRINCESA ISABEL,933,,PRINCESA ISABEL,94940000,CACHOEIRINHA,RIO GRANDE DO SUL,BRANCA,GLP,R$ / 13 kg,118.0,2026-06-10
7791315000143,FLAMA GAS LTDA,GAZ E AGUA UNIAO,RUA JOAQUIM BARBOSA,690,,AEROPORTO,38446146,ARAGUARI,MINAS GERAIS,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,108.0,2026-06-11
6276834000100,JOSE GEORGES SAAD FILHO GAS E AGUA,DISTRIBUIDORA SAAD,RUA VITORIA REGIA,489,,JANGA,53439340,PAULISTA,PERNAMBUCO,MINASGAS,GLP,R$ / 13 kg,105.0,2026-06-09
7077261000159,MARIA LÚCIA FERREIRA DE ALMEIDA,IMPERIAL GÁS,RUA C-149,1591,"QUADRA 382, LOTE 04",JARDIM AMÉRICA,74275080,GOIANIA,GOIAS,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,125.0,2026-06-08
3194097000109,NIPONI COMÉRCIO DE GÁS LTDA.,NIPPO GÁS,RUA BOLIVIA,475,,VILA BRASIL,86010730,LONDRINA,PARANA,ULTRAGAZ,GLP,R$ / 13 kg,133.0,2026-06-09
7742112000167,RERJ DE PAULA COMÉRCIO DE GÁS LTDA. ME,DA SILVA GÁS,AVENIDA PRESIDENTE TANCREDO NEVES,S/N.º,LOTE 03,VISTA ALEGRE,27320360,BARRA MANSA,RIO DE JANEIRO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,111.9,2026-06-08
41219676000158,ADERVAL DELGADO VITÓRIO,ADERVAL GÁS,RUA JOSÉ DA SILVA BEZERRA,14,,MANGABEIRA IV,58057313,JOAO PESSOA,PARAIBA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,105.0,2026-06-08
7675455000156,NASCIMENTO E SILVA COMERCIO DE GLP LTDA,PEDRO GAS,RUA CENTO E VINTE E CINCO,87,BOX 03,MARANGUAPE I,53441580,PAULISTA,PERNAMBUCO,BRANCA,GLP,R$ / 13 kg,115.0,2026-06-09
7575306000115,PERFECT PRESTACAO DE SERVICOS LTDA,LIGUE GAS,AVENIDA LUCAS BORGES,308,,FABRICIO,38065350,UBERABA,MINAS GERAIS,ULTRAGAZ,GLP,R$ / 13 kg,98.0,2026-06-11
6128778000167,W. V. DE ALBUQUERQUE GÁS,,RUA EPITÁCIO RODRIGUES DA SILVA,404,,BULTRINS,53320090,OLINDA,PERNAMBUCO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,105.0,2026-06-11
7693086000124,R.B. GANDINI - GAS ME,,RUA VINTE E UM DE ABRIL,1462,1466/1468,BRAS,3047000,SAO PAULO,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,127.0,2026-06-11
6164162000141,MARIA GILDA BISPO FIRMINO GÁS - ME,DEPÓSITO DE GÁS VAZ FILHO,AVENIDA FRANCISCO VAZ FILHO,2677,,JARDIM DAS ESTAÇÕES,14810500,ARARAQUARA,SAO PAULO,BRANCA,GLP,R$ / 13 kg,115.0,2026-06-09
5294989000107,AMILTON BARBOSA DE OLIVEIRA - GÁS,,RUA PROF. MANOEL REGUEIRA,547,CASA,BULTRINS,53320161,OLINDA,PERNAMBUCO,BRANCA,GLP,R$ / 13 kg,105.0,2026-06-11
7995193000107,NEVES E MENEZES DISTRIBUIDORA DE GÁS LTDA,,AVENIDA DOS IMIGRANTES,3413,,COSTA E SILVA,78905010,PORTO VELHO,RONDONIA,FOGAS,GLP,R$ / 13 kg,126.0,2026-06-08
8039892000146,ALFA GAS LTDA,,RUA SANTA ANDREIA,540,BRCAO,GUILHERME REICH,89709160,CONCORDIA,SANTA CATARINA,COPA ENERGIA,GLP,R$ / 13 kg,125.0,2026-06-10
7408009000185,GASVILLE COMERCIO DE GLP E AGUA MINERAL LTDA EPP,,RUA GUANABARA,1175,SALA 01,GUANABARA,89207301,JOINVILLE,SANTA CATARINA,LIQUIGÁS,GLP,R$ / 13 kg,122.0,2026-06-08
7712455000189,RENATO JORGETO DA SILVA - COMÉRCIO DE GÁS,,AVENIDA CARLOS CORREIA BORGES,982,,ZONA 40,87060000,MARINGA,PARANA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,130.0,2026-06-08
5984378000190,GAROTO GAS LTDA,,RUA SAO JOAO EVANGELISTA,460,,NITEROI,32652240,BETIM,MINAS GERAIS,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,130.0,2026-06-10
385848000186,GAINETE BARREIRA DA SILVA,,RUA JOSE FERREIRA CARDOSO,1849,CASA,SAO CLEMENTE,97300010,SAO GABRIEL,RIO GRANDE DO SUL,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,120.0,2026-06-09
8048152000176,ARAUJO E MAIA LTDA,SOARES E MAIA LTDA,TRAVESSA  DOS QUIXELÔS,470,,ALVORADA,63507695,IGUATU,CEARA,COPA ENERGIA,GLP,R$ / 13 kg,125.0,2026-06-10
5498709000182,ESMAEL MARTINS CORDEIRO - ME,CENTER GAS,RUA RUSSIA,652,,JARDIM PLANALTO,13322230,SALTO,SAO PAULO,BRANCA,GLP,R$ / 13 kg,105.0,2026-06-10
7673162000210,HUGO BATISTA DE MEDEIROS EIRELI,,AVENIDA ORLANDO OLIVEIRA PIRES,1396,,CAEIRA,44700000,JACOBINA,BAHIA,LIQUIGÁS,GLP,R$ / 13 kg,135.0,2026-06-08
7350555000102,DEPOSITO BELO GAS LTDA,,RUA ANTONIO ANGELINO ROSSI,501,,JD. MORADA DO SOL,13348290,INDAIATUBA,SAO PAULO,COPA ENERGIA,GLP,R$ / 13 kg,115.0,2026-06-10
7903004000129,A G GAS LTDA ME,A G GAS,ESTRADA DAS MURIÇOCAS,SN,QUADRA 01 LOTE 03,SAO MARCOS,41250420,SALVADOR,BAHIA,BAHIANA,GLP,R$ / 13 kg,139.0,2026-06-09
5819541000160,MARCELO LAZZARIM,GÁS UNIVERSO,AVENIDA CARLOS CORREA BORGES,3292,,JARDIM ATAMI,87062202,MARINGA,PARANA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,117.0,2026-06-08
7951832000132,COMERCIAL DE GÁS MACHADO & DORNELLES LTDA.,POSTO DE GÁS JARDIM PLANALTO,RUA TENENTE ARY TARRAGO,2930,,JARDIM PLANALTO,91225002,PORTO ALEGRE,RIO GRANDE DO SUL,LIQUIGÁS,GLP,R$ / 13 kg,125.0,2026-06-09
3457176000165,OSVALDO DA SILVA DORAZZI RIBEIRÃO PRETO ME,CL GÁS,AVENIDA CASPER LIBERO,1120,,PARQUE RIBEIRÃO PRETO,14031190,RIBEIRAO PRETO,SAO PAULO,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-08
58553553000151,MOTA EDUARDO & EDUARDO LTDA ME,,RUA INDIAPORA,3013,,ELDORADO,15043500,SAO JOSE DO RIO PRETO,SAO PAULO,BRANCA,GLP,R$ / 13 kg,115.0,2026-06-10
6956332000120,PERUSSE E PERUSSE COMERCIO DE GAS  LTDA ME,,RUA JOAO REFFO,1470,,SANTA FELICIDADE,82410000,CURITIBA,PARANA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,110.0,2026-06-09
7757498000180,M M GONÇALVES GARCIA - ME,MAIS GÁS,AVENIDA ALACID NUNES,780-A,,UIRAPURU,68372100,ALTAMIRA,PARA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,138.0,2026-06-11
4519531000146,CRESCENCIO DE OLIVEIRA,,AVENIDA PRESIDENTE KENNEDY,762,,VILA MARROCOS,94045160,GRAVATAI,RIO GRANDE DO SUL,BRANCA,GLP,R$ / 13 kg,120.0,2026-06-10
7970688000181,COUTO E DIAS COMERCIO DE GAS LTDA,,RUA ALBERTINO MAIA,679,,ESPLANADA,38770000,JOAO PINHEIRO,MINAS GERAIS,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,110.0,2026-06-10
45190881000199,TEREZINHA GARCIA PENA,DEPOSITO DE GÁS SANTA TEREZINHA,AVENIDA DA SAUDADE,178,,CENTRO,12282480,CACAPAVA,SAO PAULO,BRANCA,GLP,R$ / 13 kg,99.99,2026-06-10
4582455000113,ANGST COMERCIO DE GAS LTDA,,RUA DOUTOR FRANCISCO TIMM,2595,,TIMBAUVA,98781404,SANTA ROSA,RIO GRANDE DO SUL,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,130.0,2026-06-11
7589206000148,D. F. HEBERLE,,RUA LIBERDADE,1478,,IGARA,92020240,CANOAS,RIO GRANDE DO SUL,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,115.0,2026-06-09
7986551000115,CLEUMA SOUZA & MARIA LTDA,MUNDYAL GÁS,RUA GOIANASES,S/N,QD.29 LT 08,JARDIM MARISTA,75380001,TRINDADE,GOIAS,ULTRAGAZ,GLP,R$ / 13 kg,100.0,2026-06-09
933857000164,RONI COMERCIO DE GAS LTDA,,RUA VITOR FRANCISCO NEY,674,,TRES VENDAS,96065774,PELOTAS,RIO GRANDE DO SUL,LIQUIGÁS,GLP,R$ / 13 kg,119.0,2026-06-09
7064696000169,MAURO DOS REIS LIMA - ME,,RUA CABO BENEDITO ALVES,710,,COTIA,37410000,TRES CORACOES,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,100.0,2026-06-10
1019351000107,MARQUES & MARQUES COMERCIO DE GAS LTDA,,RUA BENEDITO BENTO,782,,JD MORUMBI,12236580,SAO JOSE DOS CAMPOS,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,115.0,2026-06-10
1019351000298,MARQUES & MARQUES COMERCIO DE GAS LTDA,,RUA GRAFINO MENDES DO PRADO,10,,VILA SANTA ISABEL,12284380,CACAPAVA,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,102.0,2026-06-10
8146083000133,W MOREIRA DA SILVA & CIA LTDA ME,SOUZA GÁS,RUA 7 DE SETEMBRO,1084,,GLORIA,95520000,OSORIO,RIO GRANDE DO SUL,BRANCA,GLP,R$ / 13 kg,108.0,2026-06-10
7908154000125,CUNHA GAS COMERCIO DE GAS LTDA,REAL GÁS,AVENIDA ANA RITA,961,,UVARANAS,84026000,PONTA GROSSA,PARANA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,114.9,2026-06-10
7747497000155,M V M DA SILVA LTDA,MARCOS GÁS,OUTROS PASSAGEM   IVAN   LEAO,45,CJ.  A.  MONTENEGRO,AGULHA,66813360,BELEM,PARA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,114.99,2026-06-08
6788628000180,REGIANE APARECIDA MARIANO SANTANA GLP - ME,,AVENIDA DOUTOR AMERICO FIGUEIREDO,576,,JARDIM SIMUS,18055131,SOROCABA,SAO PAULO,BRANCA,GLP,R$ / 13 kg,119.99,2026-06-09
6134388000108,LUIS PAULO SIMIONATO,PRIMAVERA GÁS,RUA DOUTOR ERLINDO SALZANO,57,,JARDIM PRIMAVERA,13660082,PORTO FERREIRA,SAO PAULO,LIQUIGÁS,GLP,R$ / 13 kg,115.0,2026-06-09
74249632000120,EMERSON A BANCHIERI,,AVENIDA ANTONIO BATISTA PIVA,53,,REC. SANTA CATARINA,13140031,PAULINIA,SAO PAULO,BRANCA,GLP,R$ / 13 kg,120.0,2026-06-11
7738419000194,ELINES DE OLIVEIRA MENDONCA DOS SANTOS,,ESTRADA MUNICIPAL DO BARREIRO,2085,,SAO GONCALO,12092000,TAUBATE,SAO PAULO,BRANCA,GLP,R$ / 13 kg,96.0,2026-06-08
7715752000188,JOSE CARLOS MORAIS JUNIOR - ME,LEV-GAS,AVENIDA MINISTRO  RUI BARBOSA,1461,,VILA REZENDE,14406530,FRANCA,SAO PAULO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,119.99,2026-06-08
8035736000107,ANDRÉ AZEVEDO ALBUQUERQUE,COMERCIAL AZEVEDO,AVENIDA   REPUBLICA DO LIBANO,268,CASA,TRES VENDAS,96055710,PELOTAS,RIO GRANDE DO SUL,LIQUIGÁS,GLP,R$ / 13 kg,120.0,2026-06-09
8201900000109,TOTALGAS COMERCIO DE GAS LTDA,,RUA PORTO VELHO,855,,JOAO XXIII,60525571,FORTALEZA,CEARA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,120.0,2026-06-09
8201168000177,MÔNICA DOS SANTOS FLORES - ME,MÔNICA FLORES,ESTRADA VOLTA DA CHARQUEADA,3264,SALA 01,MARINA,96505830,CACHOEIRA DO SUL,RIO GRANDE DO SUL,ULTRAGAZ,GLP,R$ / 13 kg,115.0,2026-06-10
5208907000164,GRAZIGABI COMÉRCIO DE GÁS LTDA.,,AVENIDA PRESIDENTE CASTELO BRANCO,1364,,JARDIM ZAIRA,9321370,MAUA,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,120.0,2026-06-09
7644550000192,FRANCISCO BIONE DA SILVA FILHO GÁS  - ME,FRANCISCO BIONE DA SILVA FILHO GÁS,RUA ODORICO MENDES,597,CASA A,CAMPO GRANDE,52031080,RECIFE,PERNAMBUCO,BAHIANA,GLP,R$ / 13 kg,100.0,2026-06-11
2602460000115,SANTA LUZIA DISTRIBUIDORA DE GAS E AGUA LTDA,SANTA LUZIA DISTRIBUIDORA GÁS E AGUA MINERAL,AVENIDA JOSE LOUREIRO DA SILVA,2535,,SANTA LUZIA,94010000,GRAVATAI,RIO GRANDE DO SUL,ULTRAGAZ,GLP,R$ / 13 kg,104.99,2026-06-10
94406337000147,SANTA GEROCI COELHO MARCELO,COMÉRCIO DE GÁS COELHO,RUA DUQUE DE CAXIAS,729,,VILA MARINGÁ,94814160,ALVORADA,RIO GRANDE DO SUL,BRANCA,GLP,R$ / 13 kg,110.0,2026-06-09
64754518000101,LUIZ CARLOS FABRI - ME.,FABRI BEBIDAS E FRIOS,AVENIDA PIO XII,679,,VILA VIRGÍNIA,14030250,RIBEIRAO PRETO,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,125.0,2026-06-08
6056914000150,MARCO ANTONIO MAGALHÃES - GÁS,DISK VADO,AVENIDA BRASILUSA,1094,,PARQUE ESTORIL,15085020,SAO JOSE DO RIO PRETO,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,120.0,2026-06-10
6133101000117,TODO DIA COMERCIO DE GAS E AGUA LTDA,TODO DIA GÁS E ÁGUA,RUA TIRADENTES,441,,JARDIM DE FAVERI,13150001,COSMOPOLIS,SAO PAULO,CONSIGAZ,GLP,R$ / 13 kg,100.0,2026-06-09
260088000180,BUTTARELLO & BAICHI AGUA E GAS LTDA,GONÇALEZ E POLITANO,RUA JOSE ROSSI,536,,CENTRO,14900000,ITAPOLIS,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,135.0,2026-06-11
8307968000177,VINHEGAS COMERCIO DE DERIVADOS DE PETROLEO LTDA - ME,,AV INDEPENDENCIA,1221,,JARDIM PRIMAVERA,13280000,VINHEDO,SAO PAULO,LIQUIGÁS,GLP,R$ / 13 kg,120.0,2026-06-10
4669773000116,M A MAGOSSO GÁS - ME,MARCOS GÁS - COMÉRCIO DE GÁS ÁGUA E PEÇAS,RUA DOZE DE OUTUBRO,2289,,VILA DO ESTÁDIO,19015090,PRESIDENTE PRUDENTE,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,120.0,2026-06-08
4806390000142,ANTONIO DE OLIVEIRA CARDOSO & CIA LTDA,,RUA PADRE JOAO GOETZ,926,,JD CINQUENTENARIO,19061460,PRESIDENTE PRUDENTE,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,125.0,2026-06-08
8044081000133,CLAVYGAS COMERCIO DE GAS LTDA,,AVENIDA JACAUNA,928,,VILA AEROPORTO,13054107,CAMPINAS,SAO PAULO,BRANCA,GLP,R$ / 13 kg,114.99,2026-06-08
5357523000103,RENATO APARECIDO MAZZO - ME,,AVENIDA SETE DE SETEMBRO,1470,,CENTRO,14900000,ITAPOLIS,SAO PAULO,COPA ENERGIA,GLP,R$ / 13 kg,130.0,2026-06-11
4834643000191,KINCHAGACHEVIL ALVES PINHEIRO ME,,RUA CELIO BARBOSA,94,,VILA SANTA TEREZINHA,13220100,VARZEA PAULISTA,SAO PAULO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,105.0,2026-06-09
7025962000144,ROBERIO AMATO - ME,,RUA DOUTORALBERTO ANDALO,943,ANEXO 01,FAZENDA RETIRO (ZONA RURAL),15104016,SAO JOSE DO RIO PRETO,SAO PAULO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,115.0,2026-06-10
8365374000112,JOAO PAULO DA COSTA,MARGARIDA GÁS,ESTRADA DO BARREIRO,5619,,SAO GONCALO,12092000,TAUBATE,SAO PAULO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,96.0,2026-06-08
7788116000186,R. A. DA SILVEIRA GÁS - ME.,MINEIRINHO GÁS,RUA GRACILIANO RAMOS,401,,JARDIM AMANDA,13188090,HORTOLANDIA,SAO PAULO,BRANCA,GLP,R$ / 13 kg,99.99,2026-06-08
8330152000164,LINO COMERCIO DE GAS LTDA,,RUA ORLANDO DEI SANTI,1286,,JARDIM AMERICA,13477150,AMERICANA,SAO PAULO,BRANCA,GLP,R$ / 13 kg,130.0,2026-06-09
4895625000110,GLAUCO ALEXANDRO APARECIDO MARTINS - ME,,RUA SIQUEIRA CAMPOS,549,,CENTRO,12210250,SAO JOSE DOS CAMPOS,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,120.0,2026-06-10
7584465000186,SEMPREGAS COMERCIO DE GAS LTDA,.,RUA DR WASHINGTON P LANZZELOTTI,703,,JD NOVO OSASCO,6142000,OSASCO,SAO PAULO,CONSIGAZ,GLP,R$ / 13 kg,104.99,2026-06-08
4276205000155,COSTA SUPORTE COMERCIAL DE GAS LTDA,COSTA GÁS,AVENIDA BENEDITO BENTO,600,,JARDIM MORUMBI,12236580,SAO JOSE DOS CAMPOS,SAO PAULO,FOGAS,GLP,R$ / 13 kg,98.98,2026-06-10
8304817000165,ADRIANO SALIM DE OLIVEIRA,,AVENIDA MATHEUS CONEGERO,216,,PARQUE BELA VISTA,18110570,VOTORANTIM,SAO PAULO,BRANCA,GLP,R$ / 13 kg,123.0,2026-06-08
3695846000181,ROYAL SUZANO COMERCIO DE GAS LTDA,CRISTINA YUMI MASUDA - ME,ESTRADA DOS FERNANDES,2579,,CASA BRANCA,8650010,SUZANO,SAO PAULO,BRANCA,GLP,R$ / 13 kg,94.99,2026-06-08
2469094000178,REGINALDO R DE OLIVEIRA - O REGYS,,RUA 11 ESQ C/RUA 28,642,QUADRA103                 LOTE  16 E 17,VILA PAI ETERNO,75380001,TRINDADE,GOIAS,LIQUIGÁS,GLP,R$ / 13 kg,110.0,2026-06-09
4788637000145,RAMOS & RAMOS DE JUNDIAI COMERCIO DE GAS LTDA,,AVENIDA PROF. PEDRO CLARISMUNDO FORNARI,90,,VILA MARLENE,13214660,JUNDIAI,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,130.0,2026-06-11
6208596000104,ROBINSON FERNANDO FERREIRA - ME.,FERREIRINHA GAS,RUA PRUDENTE DE MORAIS,1975,,PQ. SAO JUDAS TADEU,19023340,PRESIDENTE PRUDENTE,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,128.0,2026-06-08
1243903000166,LILIA ARAUJO SOUZA PORTELA,LILIA ARAÚJO SOUZA PORTELA,RUA XANGO,1,NOVA BRASILIA,ITAPOAN,41630570,SALVADOR,BAHIA,LIQUIGÁS,GLP,R$ / 13 kg,120.0,2026-06-08
7337284000155,RONILDO R. DA SILVA GAS -ME,DEPOSITO DE GAS PARQUE CENTENARIO,RUA FAUSTINA BARBOSA STACKFLETH,40,,PARQUE CENTENARIO,13214773,JUNDIAI,SAO PAULO,BRANCA,GLP,R$ / 13 kg,125.0,2026-06-11
7505763000133,AROLDO JOSE SCHREINER,,RODOVIA PR 407,"KM 2,6",,OURO FINO,83218970,PARANAGUA,PARANA,LIQUIGÁS,GLP,R$ / 13 kg,105.0,2026-06-09
